artist_key,width_cm,height_cm,depth_cm,area_cm2,log_area,aspect_ratio,has_depth,is_3d_candidate,medium_category,support_category,medium_support_bucket,artist_works_log,is_extreme_aspect_ratio,is_training_candidate,_track6_row_id,artist_works_count_train
e eun seo,31.8,40.9,2.5,1300.62,7.170596352834887,1.2861635220125784,True,False,mixed_media,canvas,mixed_media__canvas,4.2626798770413155,False,True,238,70
e eun seo,37.9,45.5,2.0,1724.45,7.452663438045286,1.200527704485488,True,False,mixed_media,canvas,mixed_media__canvas,4.2626798770413155,False,True,239,70
eun hye seo,12.0,12.0,1.0,144.0,4.969813299576001,1.0,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,240,275
eun hye seo,53.0,65.1,2.0,3450.2999999999997,8.146216462766645,1.228301886792453,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,241,275
eun hye seo,38.0,45.5,2.0,1729.0,7.455298485683291,1.1973684210526316,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,242,275
eun hye seo,60.6,91.0,2.0,5514.6,8.615154399592118,1.5016501650165015,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,243,275
jihea yang,24.1,24.1,1.8,580.8100000000001,6.364423680993219,1.0,True,False,oil,linen,oil__linen,2.302585092994046,False,True,244,9
eun hye seo,27.0,41.0,2.0,1107.0,7.009408932708637,1.5185185185185186,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,245,275
e eun seo,90.7,72.6,2.8,6584.82,8.792522278951841,1.2493112947658405,True,False,mixed_media,canvas,mixed_media__canvas,4.2626798770413155,False,True,249,70
e eun seo,49.3,35.8,2.5,1764.9399999999998,7.475871974455299,1.3770949720670391,True,False,mixed_media,canvas,mixed_media__canvas,4.2626798770413155,False,True,250,70
e eun seo,72.6,90.7,2.8,6584.82,8.792522278951841,1.2493112947658405,True,False,mixed_media,canvas,mixed_media__canvas,4.2626798770413155,False,True,251,70
eun hye seo,38.0,38.0,1.5,1444.0,7.275172319452771,1.0,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,252,275
eun hye seo,30.0,30.0,5.0,900.0,6.802394763324311,1.0,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,253,275
eun hye seo,23.0,23.0,2.0,529.0,6.270988431858299,1.0,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,254,275
eun hye seo,31.8,40.9,2.0,1300.62,7.170596352834887,1.2861635220125784,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,255,275
eun hye seo,90.6,65.0,1.8,5889.0,8.68084148294457,1.3938461538461535,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,256,275
ro un lee,25.5,18.0,1.5,459.0,6.129050210060545,1.4166666666666667,True,False,mixed_media,canvas,mixed_media__canvas,2.833213344056216,False,True,257,16
eun hye seo,15.0,20.0,1.5,300.0,5.703782474656201,1.3333333333333333,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,259,275
eun hye seo,32.0,41.0,2.0,1312.0,7.179307969504034,1.28125,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,261,275
hyunjung kim,63.0,96.0,0.3,6048.0,8.70748291785937,1.5238095238095235,True,False,mixed_media,linen,mixed_media__linen,4.31748811353631,False,True,262,74
seokyung cho,45.5,60.6,2.0,2757.3,7.922007219032173,1.3318681318681318,True,False,oil,linen,oil__linen,2.4849066497880004,False,True,264,11
seokyung cho,45.5,37.9,2.0,1724.45,7.452663438045286,1.200527704485488,True,False,oil,linen,oil__linen,2.4849066497880004,False,True,265,11
eun hye seo,91.0,73.0,2.2,6643.0,8.80131894766524,1.2465753424657535,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,267,275
kimari,29.7,42.0,0.5,1247.4,7.128816664092023,1.414141414141414,True,False,acrylic,linen,acrylic__linen,0.6931471805599453,False,True,268,1
gwondo back,116.8,72.7,3.0,8491.36,9.0468044549336,1.6066024759284732,True,False,oil,linen,oil__linen,2.3978952727983707,False,True,269,10
hee ra kim,161.8,129.5,1.3,20953.1,9.950041885763984,1.2494208494208494,True,False,ink,linen,ink__linen,3.091042453358316,False,True,270,21
suhyang seo,90.9,72.7,2.5,6608.43,8.796101385722906,1.250343878954608,True,False,acrylic,linen,acrylic__linen,3.49650756146648,False,True,271,32
suhyang seo,130.3,80.3,2.5,10463.09,9.255609105083517,1.6226650062266503,True,False,acrylic,linen,acrylic__linen,3.49650756146648,False,True,272,32
suhyang seo,72.7,90.9,2.5,6608.43,8.796101385722906,1.250343878954608,True,False,acrylic,linen,acrylic__linen,3.49650756146648,False,True,273,32
hyunjung kim,81.8,31.8,2.0,2601.24,7.863743533394833,2.572327044025157,True,False,mixed_media,canvas,mixed_media__canvas,4.31748811353631,False,True,274,74
yang hee kim,27.3,27.3,6.3,745.2900000000001,6.613773404381829,1.0,True,False,oil,canvas,oil__canvas,4.532599493153256,False,True,276,92
suhyang seo,100.0,65.1,2.5,6509.999999999999,8.781094735202615,1.5360983102918588,True,False,acrylic,linen,acrylic__linen,3.49650756146648,False,True,277,32
eun hye seo,50.0,50.0,2.0,2500.0,7.824046010856292,1.0,True,False,acrylic,canvas,acrylic__canvas,5.62040086571715,False,True,278,275
e eun seo,45.5,37.8,2.5,1719.9,7.450021428582446,1.2037037037037035,True,False,mixed_media,canvas,mixed_media__canvas,4.2626798770413155,False,True,283,70
e eun seo,33.3,52.8,2.5,1758.2399999999998,7.472068587698613,1.5855855855855856,True,False,mixed_media,canvas,mixed_media__canvas,4.2626798770413155,False,True,284,70
e eun seo,19.8,19.8,1.7,392.04,5.9713638754009795,1.0,True,False,mixed_media,canvas,mixed_media__canvas,4.2626798770413155,False,True,286,70
hyunjung kim,30.0,30.0,1.5,900.0,6.802394763324311,1.0,True,False,mixed_media,canvas,mixed_media__canvas,4.31748811353631,False,True,287,74
e eun seo,40.9,31.8,2.5,1300.62,7.170596352834887,1.2861635220125784,True,False,mixed_media,canvas,mixed_media__canvas,4.2626798770413155,False,True,288,70
e eun seo,20.0,20.0,1.7,400.0,5.991464547107982,1.0,True,False,mixed_media,canvas,mixed_media__canvas,4.2626798770413155,False,True,289,70
eun hye seo,24.2,33.4,2.0,808.28,6.694908533145296,1.3801652892561984,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,290,275
eun hye seo,35.0,24.2,2.0,847.0,6.741700694652055,1.4462809917355373,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,291,275
eun hye seo,15.0,20.0,1.6,300.0,5.703782474656201,1.3333333333333333,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,292,275
e eun seo,90.9,72.7,2.5,6608.43,8.796101385722906,1.250343878954608,True,False,mixed_media,canvas,mixed_media__canvas,4.2626798770413155,False,True,294,70
e eun seo,40.9,31.8,1.7,1300.62,7.170596352834887,1.2861635220125784,True,False,mixed_media,canvas,mixed_media__canvas,4.2626798770413155,False,True,295,70
eun hye seo,20.0,20.0,1.6,400.0,5.991464547107982,1.0,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,296,275
eun hye seo,65.0,53.0,2.0,3445.0,8.144679183447758,1.2264150943396226,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,297,275
e eun seo,53.0,33.4,2.0,1770.1999999999998,7.478847813534776,1.5868263473053892,True,False,mixed_media,canvas,mixed_media__canvas,4.2626798770413155,False,True,298,70
dongju kim,87.0,58.0,0.2,5046.0,8.526351129201004,1.5,True,False,mixed_media,canvas,mixed_media__canvas,3.871201010907891,False,True,300,47
dongju kim,30.0,30.0,0.5,900.0,6.802394763324311,1.0,True,False,mixed_media,canvas,mixed_media__canvas,3.871201010907891,False,True,302,47
dongju kim,30.0,30.0,0.5,900.0,6.802394763324311,1.0,True,False,mixed_media,paper,mixed_media__paper,3.871201010907891,False,True,303,47
dongju kim,30.0,30.0,0.5,900.0,6.802394763324311,1.0,True,False,mixed_media,panel,mixed_media__panel,3.871201010907891,False,True,304,47
dongju kim,30.0,30.0,0.5,900.0,6.802394763324311,1.0,True,False,mixed_media,paper,mixed_media__paper,3.871201010907891,False,True,305,47
yuui gim,112.1,112.1,3.0,12566.409999999998,9.438782660156228,1.0,True,False,oil,linen,oil__linen,4.248495242049359,False,True,306,69
jung hyun park,20.3,20.3,1.3,412.09,6.021241772095483,1.0,True,False,mixed_media,canvas,mixed_media__canvas,2.302585092994046,False,True,307,9
eun hye seo,100.0,72.7,5.0,7270.0,8.891511570527564,1.3755158184319118,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,308,275
e eun seo,90.9,72.7,2.0,6608.43,8.796101385722906,1.250343878954608,True,False,mixed_media,canvas,mixed_media__canvas,4.2626798770413155,False,True,312,70
e eun seo,162.2,112.1,5.0,18182.62,9.808221471759428,1.446922390722569,True,False,mixed_media,canvas,mixed_media__canvas,4.2626798770413155,False,True,314,70
cheolseong kim,50.0,50.0,4.0,2500.0,7.824046010856292,1.0,True,False,oil,canvas,oil__canvas,1.6094379124341005,False,True,315,4
jieun kim,41.0,53.0,4.0,2173.0,7.683863980256429,1.2926829268292683,True,False,ink,linen,ink__linen,3.044522437723423,False,True,316,20
e eun seo,45.5,53.0,2.0,2411.5,7.788004239509027,1.164835164835165,True,False,mixed_media,canvas,mixed_media__canvas,4.2626798770413155,False,True,317,70
hee ra kim,139.7,129.5,2.5,18091.15,9.803178147402509,1.0787644787644788,True,False,ink,canvas,ink__canvas,3.091042453358316,False,True,318,21
eun hye seo,116.8,72.5,4.0,8468.0,9.044049632254756,1.6110344827586207,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,320,275
hanji park,65.1,53.0,2.5,3450.2999999999997,8.146216462766645,1.228301886792453,True,False,acrylic,canvas,acrylic__canvas,5.53338948872752,False,True,321,252
hanji park,40.9,31.8,2.5,1300.62,7.170596352834887,1.2861635220125784,True,False,acrylic,canvas,acrylic__canvas,5.53338948872752,False,True,322,252
hanji park,40.8,31.8,2.5,1297.4399999999998,7.168148371196247,1.2830188679245282,True,False,acrylic,canvas,acrylic__canvas,5.53338948872752,False,True,323,252
hanji park,33.4,24.2,2.5,808.28,6.694908533145296,1.3801652892561984,True,False,acrylic,canvas,acrylic__canvas,5.53338948872752,False,True,324,252
jiwon jang,130.3,130.3,3.5,16978.090000000004,9.7396789682616,1.0,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,325,95
jiwon jang,130.3,130.3,3.5,16978.090000000004,9.7396789682616,1.0,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,326,95
lynn yang,152.4,348.0,0.1,53035.2,10.87871112302702,2.283464566929134,True,False,acrylic,linen,acrylic__linen,4.248495242049359,False,True,327,69
lynn yang,91.0,91.0,2.0,8281.0,9.0217190130337,1.0,True,False,acrylic,linen,acrylic__linen,4.248495242049359,False,True,328,69
lynn yang,91.0,91.0,2.0,8281.0,9.0217190130337,1.0,True,False,acrylic,linen,acrylic__linen,4.248495242049359,False,True,329,69
lynn yang,72.0,116.0,2.0,8352.0,9.03025631012242,1.6111111111111112,True,False,acrylic,linen,acrylic__linen,4.248495242049359,False,True,330,69
misung kim,116.0,91.0,3.0,10556.0,9.264449697623215,1.2747252747252746,True,False,mixed_media,canvas,mixed_media__canvas,4.07753744390572,False,True,331,58
misung kim,91.0,72.0,3.0,6552.0,8.787525625532906,1.2638888888888888,True,False,mixed_media,canvas,mixed_media__canvas,4.07753744390572,False,True,333,58
injung kwon,45.5,53.1,2.0,2416.05,7.789889254204798,1.167032967032967,True,False,mixed_media,paper,mixed_media__paper,3.044522437723423,False,True,334,20
jiwon jang,65.1,80.3,1.5,5227.53,8.56169417016724,1.2334869431643627,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,335,95
jiwon jang,140.0,150.0,3.5,21000.0,9.95227771670556,1.0714285714285714,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,337,95
jiwon jang,140.0,150.0,3.5,21000.0,9.95227771670556,1.0714285714285714,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,338,95
jiwon jang,140.0,150.0,3.5,21000.0,9.95227771670556,1.0714285714285714,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,339,95
eun hye seo,53.0,33.4,1.6,1770.1999999999998,7.478847813534776,1.5868263473053892,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,340,275
hee ra kim,196.8,135.9,0.3,26745.120000000003,10.194107305775251,1.4481236203090508,True,False,mixed_media,linen,mixed_media__linen,3.091042453358316,False,True,341,21
jiwon jang,140.0,150.0,3.5,21000.0,9.95227771670556,1.0714285714285714,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,342,95
injung kwon,45.5,53.1,2.0,2416.05,7.789889254204798,1.167032967032967,True,False,mixed_media,paper,mixed_media__paper,3.044522437723423,False,True,343,20
suhyang seo,22.1,14.0,2.0,309.40000000000003,5.734634938138966,1.5785714285714287,True,False,acrylic,linen,acrylic__linen,3.49650756146648,False,True,344,32
suhyang seo,22.0,27.3,2.0,600.6,6.39792915554923,1.240909090909091,True,False,acrylic,linen,acrylic__linen,3.49650756146648,False,True,345,32
suhyang seo,22.1,14.0,2.0,309.40000000000003,5.734634938138966,1.5785714285714287,True,False,acrylic,linen,acrylic__linen,3.49650756146648,False,True,346,32
suhyang seo,27.3,22.0,2.0,600.6,6.39792915554923,1.240909090909091,True,False,acrylic,linen,acrylic__linen,3.49650756146648,False,True,347,32
jiwon jang,72.7,90.9,2.0,6608.43,8.796101385722906,1.250343878954608,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,348,95
suhyang seo,27.3,22.0,2.0,600.6,6.39792915554923,1.240909090909091,True,False,acrylic,linen,acrylic__linen,3.49650756146648,False,True,350,32
suhyang seo,33.4,53.0,2.0,1770.1999999999998,7.478847813534776,1.5868263473053892,True,False,acrylic,linen,acrylic__linen,3.49650756146648,False,True,351,32
suhyang seo,100.0,72.7,2.5,7270.0,8.891511570527564,1.3755158184319118,True,False,acrylic,linen,acrylic__linen,3.49650756146648,False,True,352,32
suhyang seo,72.7,100.0,2.5,7270.0,8.891511570527564,1.3755158184319118,True,False,acrylic,linen,acrylic__linen,3.49650756146648,False,True,353,32
jiwon jang,130.3,130.3,3.5,16978.090000000004,9.7396789682616,1.0,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,354,95
seokyung cho,97.0,130.3,2.5,12639.1,9.444550462634185,1.343298969072165,True,False,oil,linen,oil__linen,2.4849066497880004,False,True,355,11
seokyung cho,72.7,60.6,1.2,4405.62,8.390636277614743,1.1996699669966997,True,False,oil,linen,oil__linen,2.4849066497880004,False,True,356,11
seokyung cho,65.1,53.0,1.2,3450.2999999999997,8.146216462766645,1.228301886792453,True,False,oil,linen,oil__linen,2.4849066497880004,False,True,357,11
kyung sung lee,53.0,41.0,3.0,2173.0,7.683863980256429,1.2926829268292683,True,False,mixed_media,canvas,mixed_media__canvas,2.70805020110221,False,True,358,14
kyung sung lee,40.9,31.8,3.0,1300.62,7.170596352834887,1.2861635220125784,True,False,mixed_media,canvas,mixed_media__canvas,2.70805020110221,False,True,359,14
jiwon jang,180.0,150.0,3.5,27000.0,10.203592144986466,1.2,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,360,95
jiwon jang,180.0,150.0,3.5,27000.0,10.203592144986466,1.2,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,361,95
jiwon jang,130.3,130.3,3.5,16978.090000000004,9.7396789682616,1.0,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,362,95
jiwon jang,72.7,90.9,2.0,6608.43,8.796101385722906,1.250343878954608,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,363,95
jiwon jang,140.0,150.0,3.5,21000.0,9.95227771670556,1.0714285714285714,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,364,95
jiwon jang,140.0,150.0,3.5,21000.0,9.95227771670556,1.0714285714285714,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,365,95
lydia lee,130.0,126.0,2.7,16380.0,9.70381635740706,1.031746031746032,True,False,oil,canvas,oil__canvas,4.804021044733257,False,True,367,121
jiwon jang,72.7,90.9,2.0,6608.43,8.796101385722906,1.250343878954608,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,369,95
eun hye seo,38.0,45.5,2.0,1729.0,7.455298485683291,1.1973684210526316,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,370,275
seokyung cho,40.9,31.8,2.0,1300.62,7.170596352834887,1.2861635220125784,True,False,oil,linen,oil__linen,2.4849066497880004,False,True,371,11
seokyung cho,31.8,40.9,2.0,1300.62,7.170596352834887,1.2861635220125784,True,False,oil,linen,oil__linen,2.4849066497880004,False,True,372,11
seokyung cho,53.0,65.1,2.0,3450.2999999999997,8.146216462766645,1.228301886792453,True,False,oil,linen,oil__linen,2.4849066497880004,False,True,373,11
seokyung cho,53.0,65.1,2.0,3450.2999999999997,8.146216462766645,1.228301886792453,True,False,oil,linen,oil__linen,2.4849066497880004,False,True,374,11
seokyung cho,116.8,91.0,2.7,10628.8,9.271322576910975,1.2835164835164834,True,False,oil,linen,oil__linen,2.4849066497880004,False,True,375,11
eun hye seo,27.0,35.0,1.5,945.0,6.851184927493743,1.2962962962962965,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,376,275
jihea yang,31.7,31.7,1.8,1004.89,6.91263336176647,1.0,True,False,oil,linen,oil__linen,2.302585092994046,False,True,377,9
sungmin jo,65.1,50.0,3.0,3254.9999999999995,8.08794755464267,1.3019999999999998,True,False,oil,linen,oil__linen,1.9459101490553132,False,True,378,6
hee ra kim,89.9,116.1,0.3,10437.39,9.25314983018142,1.2914349276974415,True,False,ink,linen,ink__linen,3.091042453358316,False,True,379,21
jiwon jang,72.7,90.9,2.0,6608.43,8.796101385722906,1.250343878954608,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,380,95
hyanggi lee,90.5,72.5,2.5,6561.25,8.78893641256651,1.2482758620689656,True,False,mixed_media,canvas,mixed_media__canvas,1.6094379124341005,False,True,381,4
hee ra kim,95.0,119.9,2.0,11390.5,9.340534953634007,1.2621052631578948,True,False,ink,linen,ink__linen,3.091042453358316,False,True,382,21
jiwon jang,130.3,130.3,3.5,16978.090000000004,9.7396789682616,1.0,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,384,95
tina kobets,30.0,30.0,2.0,900.0,6.802394763324311,1.0,True,False,oil,canvas,oil__canvas,1.3862943611198906,False,True,385,3
jiwon jang,72.7,90.9,2.5,6608.43,8.796101385722906,1.250343878954608,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,387,95
jiwon jang,130.3,130.3,3.5,16978.090000000004,9.7396789682616,1.0,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,388,95
jiwon jang,140.0,150.0,3.5,21000.0,9.95227771670556,1.0714285714285714,True,False,acrylic,linen,acrylic__linen,4.564348191467836,False,True,389,95
eun hye seo,53.0,80.3,1.8,4255.9,8.356061534504837,1.5150943396226415,True,False,mixed_media,canvas,mixed_media__canvas,5.62040086571715,False,True,390,275
gwondo back,162.1,112.0,3.0,18155.2,9.806712300036724,1.4473214285714284,True,False,oil,linen,oil__linen,2.3978952727983707,False,True,391,10
gwondo back,162.2,130.3,3.0,21134.66,9.958669625812112,1.244819646968534,True,False,oil,linen,oil__linen,2.3978952727983707,False,True,392,10
